imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1240982,Sua MaestÃ ,Your Highness,2011,4/8/2011,"Adventure, Comedy, Fantasy",102,USA,English,David Gordon Green,"Danny McBride, Ben Best",Universal Pictures,"Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman, Toby Jones, Justin Theroux, Zooey Deschanel, Charles Dance, Damian Lewis, Simon Farnaby, Deobia Oparei, B.J. Hogg, Matyelok Gibbs, Angela Pleasence, Anna Barry","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",5.5,95806,"$49,900,000 ","$21,596,445 ","$28,013,733 ",31,302,207
tt0089961,La storia di Babbo Natale,Santa Claus: The Movie,1985,12/18/1985,"Adventure, Family, Fantasy",107,"UK, USA",English,Jeannot Szwarc,"David Newman, Leslie Newman",Calash Corporation,"Dudley Moore, John Lithgow, David Huddleston, Burgess Meredith, Judy Cornwell, Jeffrey Kramer, Christian Fitzpatrick, Carrie Kei Heim, John Barrard, Anthony O'Donnell, Melvyn Hayes, Don Estelle, Tim Stern, Peter O'Farrell, Christopher Ryan",The legend of Santa Claus is put in jeopardy when an unscrupulous toy manufacturer attempts to take over Christmas.,6.3,11174,"$50,000,000 ","$23,717,291 ","$23,717,291 ",,121,47
tt0099700,Gremlins 2 - La nuova stirpe,Gremlins 2: The New Batch,1990,7/13/1990,"Comedy, Fantasy, Horror",106,USA,English,"Joe Dante, Chuck Jones","Chris Columbus, Charles S. Haas",Warner Bros.,"Zach Galligan, Phoebe Cates, John Glover, Robert Prosky, Robert Picardo, Christopher Lee, Haviland Morris, Dick Miller, Jackie Joseph, Gedde Watanabe, Keye Luke, Kathleen Freeman, Don Stanton, Dan Stanton, Shawn Nelson","The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper.",6.4,90688,"$50,000,000 ","$41,482,207 ","$41,482,207 ",,181,112
tt0103644,AlienÂ³,AlienÂ³,1992,10/2/1992,"Action, Horror, Sci-Fi",114,USA,English,David Fincher,"Dan O'Bannon, Ronald Shusett",Twentieth Century Fox,"Sigourney Weaver, Charles S. Dutton, Charles Dance, Paul McGann, Brian Glover, Ralph Brown, Danny Webb, Christopher John Fields, Holt McCallany, Lance Henriksen, Christopher Fairbank, Carl Chase, Leon Herbert, Vincenzo Nicoli, Pete Postlethwaite","After her last encounter, Ellen Ripley crash-lands on Fiorina 161, a maximum security prison. When a series of strange and deadly events occur shortly after her arrival, Ripley realizes that she has brought along an unwelcome visitor.",6.5,271736,"$50,000,000 ","$55,473,545 ","$159,814,498 ",59,909,263
tt0104114,Il distinto gentiluomo,The Distinguished Gentleman,1992,12/4/1992,"Comedy, Crime",112,USA,English,Jonathan Lynn,"Marty Kaplan, Jonathan Reynolds",Hollywood Pictures,"Eddie Murphy, Lane Smith, Sheryl Lee Ralph, Joe Don Baker, Victoria Rowell, Grant Shaud, Kevin McCarthy, Charles S. Dutton, Victor Rivers, Chi McBride, Sonny Jim Gaines, Noble Willingham, Gary Frank, Daniel Benzali, Cynthia Harris","A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?",5.9,14962,"$50,000,000 ","$46,666,502 ","$46,666,502 ",45,46,16
tt0109254,Beverly Hills Cop III - Un piedipiatti a Beverly Hills III,Beverly Hills Cop III,1994,9/16/1994,"Action, Comedy, Crime",104,USA,English,John Landis,"Danilo Bach, Daniel Petrie Jr.",Paramount Pictures,"Eddie Murphy, Jon Tenney, Joey Travolta, Eugene Collier, Jimmy Ortega, Ousaun Elam, Ray Lykins, Tim Gilbert, Rick Avery, Gilbert R. Hill, Dick Purtan, Fred Asparagus, Louis Lombardi, Lindsey Ginter, Timothy Carhart","Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who killed his boss are running a counterfeit money ring out of a theme park in Los Angeles.",5.6,74684,"$50,000,000 ","$42,614,912 ","$119,208,989 ",16,145,48
tt0110725,Sfida tra i ghiacci,On Deadly Ground,1994,3/25/1994,"Action, Adventure, Thriller",101,USA,"English, Inuktitut",Steven Seagal,"Ed Horowitz, Robin U. Russin",Seagal/Nasso Productions,"Steven Seagal, Michael Caine, Joan Chen, John C. McGinley, R. Lee Ermey, Shari Shattuck, Billy Bob Thornton, Richard Hamilton, Chief Irvin Brink, Apanguluk Charlie Kairaiuak, Elsie Pistolhead, John Trudell, Mike Starr, Sven-Ole Thorsen, Jules Desjarlais",A mystical martial artist/environmental Agent takes on a ruthless oil corporation.,4.6,21845,"$50,000,000 ","$38,590,458 ","$38,590,458 ",33,152,66
tt0111400,Terminal Velocity,Terminal Velocity,1994,9/9/1994,"Action, Mystery, Romance",102,"USA, Canada",English,Deran Sarafian,David Twohy,Hollywood Pictures,"Charlie Sheen, Nastassja Kinski, James Gandolfini, Christopher McDonald, Gary Bullock, Hans Howes, Melvin Van Peebles, Suli McCullough, Cathryn de Prume, Richard Sarafian Jr., Lori Lynn Dickerson, Terry Finn, Martha Vazquez, Tim Kelleher, Brooke Langton",A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,5.5,12612,"$50,000,000 ","$16,487,349 ","$16,487,349 ",,49,34
tt0112401,Assassins,Assassins,1995,1/4/1996,"Action, Crime, Thriller",132,"France, USA","English, Dutch, Spanish",Richard Donner,"Lilly Wachowski, Lana Wachowski",Warner Bros.,"Sylvester Stallone, Antonio Banderas, Julianne Moore, Anatoli Davydov, Muse Watson, Steve Kahan, Kelly Rowan, Reed Diamond, Kai Wulff, Kerry Skalsky, James Douglas Haskins, Stephen Liska, John Harms, Edward J. Rosen, Christina Orchid",Professional hit-man Robert Rath wants to fulfill a few more contracts before retiring but unscrupulous ambitious newcomer hit-man Miguel Bain keeps killing Rath's targets.,6.3,76453,"$50,000,000 ","$30,303,072 ","$30,303,072 ",,106,73
tt0112642,Casper,Casper,1995,12/7/1995,"Comedy, Family, Fantasy",100,USA,English,Brad Silberling,"Joseph Oriolo, Sherri Stoner",Universal Pictures,"Chauncey Leopardi, Spencer Vrooman, Malachi Pearson, Cathy Moriarty, Eric Idle, Ben Stein, Don Novello, Fred Rogers, Terry Murphy, Bill Pullman, Christina Ricci, Ernestine Mercer, Doug Bruckner, Joe Nipote, Joe Alaskey",An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,6.1,117023,"$50,000,000 ","$100,328,194 ","$287,928,194 ",49,122,40
tt0112715,Congo,Congo,1995,9/29/1995,"Action, Adventure, Mystery",109,USA,"English, American Sign Language",Frank Marshall,"Michael Crichton, John Patrick Shanley",Paramount Pictures,"Laura Linney, Dylan Walsh, Ernie Hudson, Tim Curry, Grant Heslov, Joe Don Baker, Lola Noh, Mary Ellen Trainor, Misty Rosas, Stuart Pankin, Carolyn Seymour, Romy Rosemont, James Karen, Bill Pugin, Lawrence T. Wrentz","When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.",5.3,41486,"$50,000,000 ","$81,022,101 ","$152,022,101 ",22,175,78
tt0113010,Facile preda,Fair Game,1995,4/5/1996,"Action, Romance, Thriller",91,USA,"English, Russian",Andrew Sipes,"Paula Gosling, Charlie Fletcher",Warner Bros.,"William Baldwin, Cindy Crawford, Steven Berkoff, Christopher McDonald, Miguel Sandoval, Johann Carlo, Salma Hayek, John Bedford Lloyd, Olek Krupa, Jenette Goldstein, Marc Macaulay, Sonny Carl Davis, Frank Medrano, Don Yesso, Paul Dillon","Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her.",4.3,11973,"$50,000,000 ","$11,534,477 ","$11,534,477 ",13,65,48
tt0113451,Jade,Jade,1995,11/10/1995,"Crime, Drama, Thriller",95,USA,English,William Friedkin,Joe Eszterhas,Paramount Pictures,"David Caruso, Linda Fiorentino, Chazz Palminteri, Richard Crenna, Michael Biehn, Donna Murphy, Ken King, Holt McCallany, David Hunt, Angie Everhart, Kevin Tighe, Robin Thomas, Jay Jacobus, Victoria Smith, Drew Snyder","A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.",5.3,11220,"$50,000,000 ","$9,851,610 ","$9,851,610 ",,75,53
tt0114069,Virus letale,Outbreak,1995,4/13/1995,"Action, Drama, Thriller",127,USA,"English, Korean, French",Wolfgang Petersen,"Laurence Dworet, Robert Roy Pool",Warner Bros.,"Dustin Hoffman, Rene Russo, Morgan Freeman, Kevin Spacey, Cuba Gooding Jr., Donald Sutherland, Patrick Dempsey, Zakes Mokae, Malick Bowens, Susan Lee Hoffman, Benito Martinez, Bruce Jarchow, Leland Hayward III, Daniel Chodos, Dale Dye",Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.,6.6,117364,"$50,000,000 ","$67,659,560 ","$189,859,560 ",64,211,76
tt0115759,Nome in codice: Broken Arrow,Broken Arrow,1996,3/28/1996,"Action, Adventure, Thriller",108,USA,English,John Woo,Graham Yost,Twentieth Century Fox,"John Travolta, Christian Slater, Samantha Mathis, Delroy Lindo, Bob Gunton, Frank Whaley, Howie Long, Vondie Curtis-Hall, Jack Thompson, Vyto Ruginis, Ousaun Elam, Shaun Toub, Casey Biggs, Jeffrey Stephan, Joey Box",Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,6.1,89434,"$50,000,000 ","$70,770,147 ","$150,270,147 ",61,218,88
tt0115857,Reazione a catena,Chain Reaction,1996,11/15/1996,"Action, Drama, Sci-Fi",107,USA,English,Andrew Davis,"Arne Schmidt, Rick Seaman",3 Arts Entertainment,"Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward, Kevin Dunn, Brian Cox, Joanna Cassidy, Chelcie Ross, Nicholas Rudall, Tzi Ma, Krzysztof Pieczynski, Julie Pearl, Godfrey, Gene Barge, Nathan Davis",Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,5.7,47262,"$50,000,000 ","$21,226,204 ","$60,209,334 ",,102,52
tt0115862,L'ultimo appello,The Chamber,1996,5/30/1997,"Crime, Drama, Thriller",113,USA,English,James Foley,"John Grisham, William Goldman",Universal Pictures,"Chris O'Donnell, Gene Hackman, Faye Dunaway, Robert Prosky, Raymond J. Barry, Bo Jackson, Lela Rochon, David Marshall Grant, Nicholas Pryor, Harve Presnell, Richard Bradford, Greg Goossen, Seth Isler, Millie Perkins, Sid Johnson",A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.,6,12443,"$50,000,000 ","$14,551,359 ","$22,540,359 ",45,59,41
tt0116225,Fuga da Los Angeles,Escape from L.A.,1996,1/10/1997,"Action, Adventure, Sci-Fi",101,USA,English,John Carpenter,"John Carpenter, Nick Castle",Paramount Pictures,"Kurt Russell, Steve Buscemi, Peter Fonda, Cliff Robertson, Valeria Golino, Stacy Keach, Pam Grier, Bruce Campbell, Georges Corraface, Michelle Forbes, A.J. Langer, Ina Romeo, Peter Jason, Jordan Baker, Caroleen Feeney","Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",5.8,68450,"$50,000,000 ","$25,477,365 ","$25,477,365 ",54,251,131
tt0116695,Jerry Maguire,Jerry Maguire,1996,3/7/1997,"Comedy, Drama, Romance",139,USA,"English, American Sign Language",Cameron Crowe,Cameron Crowe,TriStar Pictures,"Tom Cruise, Cuba Gooding Jr., RenÃ©e Zellweger, Kelly Preston, Jerry O'Connell, Jay Mohr, Bonnie Hunt, Regina King, Jonathan Lipnicki, Todd Louiso, Mark Pellington, Jeremy Suarez, Jared Jussim, Benjamin Kimball Smith, Ingrid Beer","When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.",7.3,238398,"$50,000,000 ","$153,952,592 ","$273,552,592 ",77,367,123
tt0118548,Potere assoluto,Absolute Power,1997,5/22/1997,"Action, Crime, Drama",121,USA,"English, Spanish",Clint Eastwood,"David Baldacci, William Goldman",Castle Rock Entertainment,"Clint Eastwood, Gene Hackman, Ed Harris, Laura Linney, Scott Glenn, Dennis Haysbert, Judy Davis, E.G. Marshall, Melora Hardin, Kenneth Welsh, Penny Johnson Jerald, Richard Jenkins, Mark Margolis, Elaine Kagan, Alison Eastwood",Career thief Luther Whitney (,6.7,49366,"$50,000,000 ","$50,068,310 ","$50,068,310 ",52,161,78
tt0118617,Anastasia,Anastasia,1997,3/23/1998,"Animation, Adventure, Drama",94,USA,"English, Russian, French","Don Bluth, Gary Goldman","Susan Gauthier, Bruce Graham",Twentieth Century Fox,"Meg Ryan, John Cusack, Kelsey Grammer, Christopher Lloyd, Hank Azaria, Bernadette Peters, Kirsten Dunst, Angela Lansbury, Rick Jones, Andrea Martin, Glenn Walker Harris Jr., Debra Mooney, Arthur Malet, Charity James, Liz Callaway","The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.",7.2,109297,"$50,000,000 ","$58,406,347 ","$139,804,348 ",61,215,69
tt0118966,Soluzione estrema,Desperate Measures,1998,4/1/1998,"Action, Crime, Drama",100,USA,English,Barbet Schroeder,David Klass,Mandalay Entertainment,"Michael Keaton, Andy Garcia, Brian Cox, Marcia Gay Harden, Erik King, Efrain Figueroa, Joseph Cross, Janel Moloney, Richard Riehle, Tracey Walter, Peter Weireter, Keith Diamond, Steve Park, Steven Schub, Neal Matarazzo","Frank Conner is an honest police officer who desperately needs to save his son's life. However, after losing all hope, he finds out that a criminal Peter McCabe in jail is his only savior.",6.1,15645,"$50,000,000 ","$13,806,137 ","$13,806,137 ",,83,57
tt0119173,Soldato Jane,G.I. Jane,1997,10/3/1997,"Action, Drama, War",125,"USA, UK",English,Ridley Scott,"Danielle Alexandra, David Twohy",Caravan Pictures,"Demi Moore, Viggo Mortensen, Anne Bancroft, Jason Beghe, Daniel von Bargen, John Michael Higgins, Kevin Gage, David Warshofsky, David Vadim, Morris Chestnut, Josh Hopkins, Jim Caviezel, Boyd Kestner, Angel David, Stephen Ramsey",A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,5.9,72116,"$50,000,000 ","$48,169,156 ","$48,169,156 ",62,151,87
tt0119174,The Game - Nessuna regola,The Game,1997,3/13/1998,"Action, Drama, Mystery",129,USA,"English, Cantonese, German",David Fincher,"John Brancato, Michael Ferris",Polygram Filmed Entertainment,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl, Charles Martinet, Scott Hunter McGuire, Florentine Mocanu, Elizabeth Dennehy, Caroline Barclay, Daniel Schorr, John Aprea","After a wealthy banker is given an opportunity to participate in a mysterious game, his life is turned upside down when he becomes unable to distinguish between the game and reality.",7.8,336705,"$50,000,000 ","$48,323,648 ","$109,423,648 ",61,642,172
tt0119592,Mad City - Assalto alla notizia,Mad City,1997,2/6/1998,"Crime, Drama, Thriller",114,USA,English,Costa-Gavras,"Tom Matthews, Tom Matthews",Warner Bros.,"John Travolta, Dustin Hoffman, Mia Kirshner, Alan Alda, Robert Prosky, Blythe Danner, William Atherton, Ted Levine, Tammy Lauren, William O'Leary, Raymond J. Barry, Lucinda Jenney, Akosua Busia, Ebbe Roe Smith, Bingwa","A disgruntled security guard holds a school trip group hostage, while a news reporter forms a bond with him.",6.3,18934,"$50,000,000 ","$10,541,523 ","$10,541,523 ",45,77,67
tt0119822,Qualcosa Ã¨ cambiato,As Good as It Gets,1997,1/30/1998,"Comedy, Drama, Romance",139,USA,English,James L. Brooks,"Mark Andrus, Mark Andrus",TriStar Pictures,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros, Jill the Dog, Timer the Dog, Billy the Dog, Bibi Osterwald, Ross Bleckner, Bernadette Balagtas, Jaffe Cohen","A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",7.7,270079,"$50,000,000 ","$148,478,011 ","$314,178,011 ",67,548,136
tt0119874,The Peacemaker,The Peacemaker,1997,10/31/1997,"Action, Thriller",124,USA,"English, Russian, Serbian, Bosnian, Croatian, Polish",Mimi Leder,"Leslie Cockburn, Andrew Cockburn",DreamWorks,"George Clooney, Nicole Kidman, Marcel Iures, Aleksandr Baluev, Rene Medvesek, Gary Werntz, Randall Batinkoff, Jim Haynie, Alexander Strobele, Holt McCallany, Michael Boatman, Joan Copeland, Carlos GÃ³mez, Armin Mueller-Stahl, Slavko Juraga",A US Army colonel and a civilian woman supervising him must track down stolen Russian nuclear weapons before they're used by terrorists.,5.9,53180,"$50,000,000 ","$41,263,140 ","$110,463,140 ",43,169,96
tt0120686,Nemiche amiche,Stepmom,1998,2/12/1999,"Comedy, Drama",125,USA,English,Chris Columbus,"Gigi Levangie, Gigi Levangie",TriStar Pictures,"Julia Roberts, Susan Sarandon, Ed Harris, Jena Malone, Liam Aiken, Lynn Whitfield, Darrell Larson, Mary Louise Wilson, Andre B. Blake, Herbert Russell, Jack Eagle, Lu Celania Sierra, Lauma Zemzare, Holly Schenck, Michelle Stone","A terminally-ill woman must deal with her ex-husband's new lover, who will be their children's stepmother.",6.8,59467,"$50,000,000 ","$91,137,662 ","$159,710,793 ",58,264,55
tt0120757,Gli infiltrati,The Mod Squad,1999,6/18/1999,"Action, Crime, Thriller",92,USA,English,Scott Silver,"Buddy Ruskin, Stephen Kay",Metro-Goldwyn-Mayer (MGM),"Claire Danes, Giovanni Ribisi, Omar Epps, Dennis Farina, Josh Brolin, Steve Harris, Richard Jenkins, Larry Brandenburg, Lionel Mark Smith, Sam McMurray, Michael O'Neill, Stephen Kay, Bodhi Elfman, Holmes Osborne, Dey Young","Three problem teens sent to jail are offered a deal to work with an undercover cop, uncover an intricate drug ring and are caught in a deadly set-up. With cops on their trail, they have little time to solve the case and clear their names.",4.3,8596,"$50,000,000 ","$13,263,993 ","$13,263,993 ",16,107,63
tt0120768,Il negoziatore,The Negotiator,1998,11/27/1998,"Action, Crime, Drama",140,"Germany, USA",English,F. Gary Gray,"James DeMonaco, Kevin Fox",Regency Enterprises,"Samuel L. Jackson, Kevin Spacey, David Morse, Ron Rifkin, John Spencer, J.T. Walsh, Siobhan Fallon Hogan, Paul Giamatti, Regina Taylor, Bruce Beatty, Michael Cudlitz, Carlos GÃ³mez, Tim Kelleher, Dean Norris, Nestor Serrano","In a desperate attempt to prove his innocence, a skilled police negotiator accused of corruption and murder takes hostages in a government office to gain the time he needs to find the truth.",7.3,128210,"$50,000,000 ","$44,547,681 ","$44,547,681 ",62,294,77
tt0145653,Le ceneri di Angela,Angela's Ashes,1999,2/11/2000,Drama,145,"USA, Ireland",English,Alan Parker,"Frank McCourt, Laura Jones",David Brown Productions,"Emily Watson, Robert Carlyle, Joe Breen, Ciaran Owens, Michael Legge, Ronnie Masterson, Pauline McLynn, Liam Carney, Eanna MacLiam, Andrew Bennett, Shane Murray-Corcoran, Devon Murray, Peter Halpin, Aaron Geraghty, Sean Carney Daly","Based on the best-selling autobiography by Irish expatriate Frank McCourt, Angela's Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the ...",7.3,20095,"$50,000,000 ","$13,042,112 ","$13,042,112 ",54,168,89
tt0160484,Lost Souls - La profezia,Lost Souls,2000,1/12/2001,"Drama, Horror, Thriller",97,USA,English,Janusz Kaminski,"Pierce Gardner, Betsy Stahl",Prufrock Pictures,"Winona Ryder, Ben Chaplin, Sarah Wynter, Philip Baker Hall, John Hurt, Elias Koteas, Brian Reddy, John Beasley, John Diehl, Paul Kleiman, Bob Clendenin, Oliver Clark, Michael Mantell, Brad Greenquist, Ming Lo","A Catholic teacher meets an atheist journalist, whom a group of Catholics and Priests believes has been chosen by the devil to be the Antichrist.",4.8,10316,"$50,000,000 ","$16,815,253 ","$31,355,910 ",16,173,102
tt0160916,Storia di noi due,The Story of Us,1999,4/20/2000,"Comedy, Drama, Romance",95,USA,"English, Italian",Rob Reiner,"Alan Zweibel, Jessie Nelson",Castle Rock Entertainment,"Bruce Willis, Michelle Pfeiffer, Colleen Rennison, Jake Sandvig, Casey Boersma, Tim Matheson, Rob Reiner, Julie Hagerty, Rita Wilson, Dylan Boersma, Ken Lerner, Victor Raider-Wexler, Albert Hague, Jayne Meadows, Tom Poston",Ben and Katie Jordan are a married couple who go through hard times in fifteen years of marriage.,6,21313,"$50,000,000 ","$27,100,031 ","$58,900,031 ",37,159,102
tt0163978,The Beach,The Beach,2000,2/25/2000,"Adventure, Drama, Romance",119,"USA, UK","English, French, Swedish, Thai, Serbian",Danny Boyle,"John Hodge, Alex Garland",Figment Films,"Leonardo DiCaprio, Daniel York, Patcharawan Patarakijjanon, Virginie Ledoyen, Guillaume Canet, Robert Carlyle, Somboon Phutaroth, Weeratham 'Norman' Wichairaksakui, Sahajak Boonthanakit, Peter Youngblood Hills, Jerry Swindall, Krongthong Thampradith, Apichart Chusakul, Sanya 'Gai' Cheunjit, Kaneung 'Nueng' Kenia","Vicenarian Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss. Excited and intrigued, he sets out to find it.",6.7,219346,"$50,000,000 ","$39,785,027 ","$144,056,873 ",43,590,112
tt0174856,Hurricane - Il grido dell'innocenza,The Hurricane,1999,3/31/2000,"Biography, Drama, Sport",146,USA,English,Norman Jewison,"Rubin 'Hurricane' Carter, Sam Chaiton",Azoff Entertainment,"Denzel Washington, Vicellous Shannon, Deborah Kara Unger, Liev Schreiber, John Hannah, Dan Hedaya, Debbi Morgan, Clancy Brown, David Paymer, Harris Yulin, Rod Steiger, Badja Djola, Vincent Pastore, Al Waxman, David Lansbury","The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",7.6,90121,"$50,000,000 ","$50,699,241 ","$73,956,241 ",74,281,68
tt0191397,Le riserve,The Replacements,2000,11/10/2000,"Comedy, Sport",118,USA,"English, American Sign Language",Howard Deutch,Vince McKewin,Bel Air Entertainment,"Keanu Reeves, Gene Hackman, Brooke Langton, Orlando Jones, Faizon Love, Michael Taliferro, Ace Yonamine, Troy Winbush, David Denman, Jon Favreau, Michael Jace, Rhys Ifans, Gailard Sartain, Art LaFleur, Brett Cullen","During a pro football strike, the owners hire substitute players.",6.6,57265,"$50,000,000 ","$44,737,059 ","$50,054,511 ",30,271,121
tt0203009,Moulin Rouge!,Moulin Rouge!,2001,9/28/2001,"Drama, Musical, Romance",127,"Australia, USA","English, French, Spanish",Baz Luhrmann,"Baz Luhrmann, Craig Pearce",Twentieth Century Fox,"Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent, Richard Roxburgh, Garry McDonald, Jacek Koman, Matthew Whittet, Kerry Walker, Caroline O'Connor, Christine Anu, Natalie Mendoza, Lara Mulcahy, David Wenham, Kylie Minogue",A poet falls for a beautiful courtesan whom a jealous duke covets.,7.6,262869,"$50,000,000 ","$57,386,607 ","$184,935,030 ",66,2352,199
tt0242445,Ferite mortali,Exit Wounds,2001,3/16/2001,"Action, Crime, Thriller",101,"USA, Canada",English,Andrzej Bartkowiak,"Ed Horowitz, Richard D'Ovidio",Warner Bros.,"Steven Seagal, DMX, Isaiah Washington, Anthony Anderson, Michael Jai White, Bill Duke, Jill Hennessy, Tom Arnold, Bruce McGill, David Vadim, Eva Mendes, Matthew G. Taylor, Paolo Mastropietro, Shane Daly, Drag-On","Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption.",5.6,31636,"$50,000,000 ","$51,758,599 ","$79,958,599 ",39,243,110
tt0250797,Unfaithful - L'amore infedele,Unfaithful,2002,12/20/2002,"Drama, Romance, Thriller",124,"France, Germany, USA","English, French",Adrian Lyne,"Claude Chabrol, Alvin Sargent",Fox 2000 Pictures,"Diane Lane, Erik Per Sullivan, Richard Gere, Olivier Martinez, Myra Lucretia Taylor, Michelle Monaghan, Chad Lowe, Joseph Badalucco Jr., Erich Anderson, Damon Gupton, Kate Burton, Margaret Colin, Marc Forget, Larry Gleason, Dominic Chianese",A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,6.7,78388,"$50,000,000 ","$52,775,765 ","$119,137,784 ",63,557,140
tt0251127,Come farsi lasciare in 10 giorni,How to Lose a Guy in 10 Days,2003,4/24/2003,"Comedy, Romance",116,"USA, Germany",English,Donald Petrie,"Michele Alexander, Jeannie Long",Lynda Obst Productions,"Kate Hudson, Matthew McConaughey, Kathryn Hahn, Annie Parisse, Adam Goldberg, Thomas Lennon, Michael Michele, Shalom Harlow, Robert Klein, Bebe Neuwirth, Samantha Quan, Justin Peroff, Celia Weston, James Murtaugh, Archie MacGregor","Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.",6.4,205336,"$50,000,000 ","$105,813,373 ","$177,502,387 ",45,387,133
tt0260866,Don't Say a Word,Don't Say a Word,2001,4/12/2002,"Drama, Mystery, Thriller",113,"USA, Australia, Switzerland, Canada","English, Italian, Chinese",Gary Fleder,"Andrew Klavan, Anthony Peckham",Regency Enterprises,"Michael Douglas, Sean Bean, Brittany Murphy, Skye McCole Bartusiak, Famke Janssen, Jennifer Esposito, Shawn Doyle, Victor Argo, Conrad Goode, Paul Schulze, Lance Reddick, Guy Torry, Oliver Platt, Aidan Devine, Alex Campbell","When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret...",6.3,47934,"$50,000,000 ","$55,001,642 ","$100,020,092 ",38,253,116
tt0264395,Basic,Basic,2003,10/31/2003,"Action, Crime, Drama",98,"Germany, USA",English,John McTiernan,James Vanderbilt,Phoenix Pictures,"John Travolta, Connie Nielsen, Samuel L. Jackson, Tim Daly, Giovanni Ribisi, Brian Van Holt, Taye Diggs, Dash Mihok, CristiÃ¡n de la Fuente, Roselyn Sanchez, Harry Connick Jr., Georgia Hausserman, Margaret Travolta, Dena Johnston, Nick Loren",A D.E.A. Agent investigates the disappearance of a legendary Army Ranger Drill Sergeant and several of his cadets during a training exercise gone severely awry.,6.5,58487,"$50,000,000 ","$26,793,311 ","$42,792,561 ",34,306,137
tt0264935,Formula per un delitto,Murder by Numbers,2002,9/6/2002,"Crime, Mystery, Thriller",115,USA,English,Barbet Schroeder,Tony Gayton,Warner Bros.,"Sandra Bullock, Ben Chaplin, Ryan Gosling, Michael Pitt, Agnes Bruckner, Chris Penn, R.D. Call, Tom Verica, Janni Brenn, John Vickery, Michael Canavan, Krista Carpenter, Neal Matarazzo, Adilah Barnes, Jim Jansen","Two gifted high school students execute a ""perfect"" murder - then become engaged in an intellectual contest with a seasoned homicide detective.",6.2,52231,"$50,000,000 ","$31,945,749 ","$56,714,147 ",50,311,136
tt0265087,Black Knight,Black Knight,2001,6/27/2003,"Adventure, Comedy, Fantasy",95,USA,English,Gil Junger,"Darryl Quarles, Peter Gaulke",Twentieth Century Fox,"Martin Lawrence, Marsha Thomason, Tom Wilkinson, Vincent Regan, Daryl Mitchell, Michael Countryman, Kevin Conway, Jeannette Weegar, Erik Jensen, Dikran Tulaine, Helen Carey, Michael Burgess, Isabell O'Connor, Kevin Stillwell, Mikey Post",,4.9,37508,"$50,000,000 ","$33,426,971 ","$39,976,235 ",32,176,50
